z,B_z
0.0,5.250000000000001
0.0379746835443038,5.25135432726016
0.0759493670886076,5.255616319449681
0.1139240506329113,5.263373880822012
0.1518987341772152,5.275577641854784
0.189873417721519,5.2935011674468955
0.2278481012658227,5.318692550078096
0.2658227848101266,5.352923150464576
0.3037974683544304,5.398139135862363
0.3417721518987341,5.45642064402607
0.379746835443038,5.529952138903597
0.4177215189873418,5.6210061193170295
0.4556962025316455,5.731941042207385
0.4936708860759494,5.865213280540943
0.5,5.889776006825827
0.5316455696202532,6.023402196690217
0.569620253164557,6.209246918958141
0.6075949367088608,6.425693023446812
0.6455696202531646,6.675946837813903
0.6835443037974683,6.963534219753829
0.7215189873417722,7.292359055693558
0.759493670886076,7.666753888383039
0.7974683544303798,8.091510373982414
0.8354430379746836,8.571869883284645
0.8734177215189873,9.113443615578468
0.9113924050632912,9.722016471190605
0.949367088607595,10.403170178339469
0.9873417721518988,11.161642464366826
1.0253164556962029,12.00033077950557
1.0632911392405064,12.918873240872278
1.1012658227848102,13.911832254957424
1.139240506329114,14.966706364140736
1.1772151898734178,16.062298552006048
1.2151898734177216,17.168244788286984
1.2531645569620251,18.246465901287035
1.2911392405063291,19.254689729328536
1.3291139240506329,20.151177777128403
1.3670886075949369,20.89910523445397
1.4050632911392404,21.469298227184115
1.4430379746835444,21.841006662922176
1.4810126582278482,22.001299930613833
1.5,22.0
1.518987341772152,21.944014990560586
1.5569620253164558,21.6690291827785
1.5949367088607596,21.182261055012283
1.6329113924050631,20.496399225733683
1.6708860759493671,19.6319560111238
1.7088607594936709,18.617873517362657
1.7468354430379749,17.490752689403603
1.7848101265822784,16.292118082024047
1.8227848101265824,15.064040013390573
1.8607594936708864,13.844410250142978
1.89873417721519,12.663422382331255
1.9367088607594936,11.542122674657476
1.9746835443037976,10.492884451949628
2.0126582278481013,9.52104293852496
2.0506329113924053,8.626886777416546
2.088607594936709,7.8074780023461265
2.126582278481013,7.0580749269102245
2.1645569620253164,6.37313250587303
2.2025316455696204,5.746947516473412
2.240506329113924,5.174040065994751
2.278481012658228,4.64935464058569
2.3164556962025316,4.168345180820308
2.3544303797468356,3.726989872337313
2.392405063291139,3.3217661384848665
2.430379746835443,2.949605255445219
2.468354430379747,2.607838456191547
2.5063291139240507,2.2941414653892016
2.5443037974683547,2.006481317124096
2.5822784810126582,1.74306743590378
2.6202531645569622,1.5023078692282217
2.6582278481012658,1.2827709483275922
2.6962025316455698,1.0831523265463177
2.7341772151898733,0.9022471780938434
2.7721518987341773,0.7389272574576174
2.810126582278481,0.5921224772681041
2.848101265822785,0.4608066356588494
2.886075949367089,0.3439869016784974
2.9240506329113924,0.2406966452414053
2.9620253164556964,0.1499911769811925
3.0,0.070945945945946
